id,year,date_start,date_end,type_of_violence,number_of_sources,where_prec,event_clarity,date_prec,latitude,longitude,region,region_enc,country_id,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,total_deaths,lethality_ratio,conflict_duration_days,active_year,pre_return,pre_volatility,event_return,post_return,post_volatility,market_reaction,volatility_change,n_indices_tracked,market_direction_5d,severity_class
42193,2011,2011-03-22,2011-03-22,2,-1,3,1,1,5.19383,7.70369,Africa,0,475,0,0,0,4,4,9,4,4,-4.0,0,True,-0.0031627499387432,0.017264699061986,0.0046194573889542,0.0031946166527857,0.0074307006032752,0.006357366591529,-0.0098339984587107,13,1,1
369735,2012,2012-11-09,2012-11-09,3,1,1,1,1,33.604037,36.515455,Middle East,4,652,0,0,3,0,3,3,3,3,3.0,0,True,-0.0006746362297651,0.008792238482593,-0.0025966206387062,-0.0037300998548777,0.0080557760776713,-0.0030554636251126,-0.0007364624049217,14,0,1
268117,2014,2014-11-06,2014-11-06,1,1,1,1,1,35.956659,36.714159,Middle East,4,652,0,0,1,0,1,1,1,1,1.0,0,True,0.0039284682712447,0.0099198043703447,0.0004051121629834,0.0021406054241715,0.0074643804652533,-0.0017878628470732,-0.0024554239050914,14,1,0
212291,1999,1999-01-30,1999-01-30,1,1,2,1,1,8.49,-13.234167,Africa,0,451,0,0,2,0,2,2,2,2,2.0,0,True,0.0001951842486655,0.0167765894518948,,-0.0075818662674747,0.0118410358245364,-0.0077770505161402,-0.0049355536273584,11,0,1
145725,1992,1992-07-02,1992-07-02,1,-1,1,1,1,34.531094,69.162796,Asia,2,700,0,1,0,0,1,1,1,1,-1.0,0,True,0.0011318436227836,0.0102778193527721,0.0023078552190345,4.029021910937823e-05,0.0083306717894286,-0.0010915534036742,-0.0019471475633435,7,1,0
563414,2008,2008-08-23,2008-08-23,3,1,1,1,1,8.558403,-75.889735,Americas,1,100,0,0,2,0,2,2,2,2,2.0,0,True,-0.0033958028843764,0.0177198796934776,,0.0020239894939993,0.0133218740036945,0.0054197923783758,-0.004398005689783,13,1,1
273142,2014,2014-11-30,2014-11-30,1,5,2,1,1,36.358583,37.010667,Middle East,4,652,2,8,0,0,10,10,10,10,2.0,0,True,0.0027194239916764,0.0085889914655839,,0.0033648954662957,0.0124669551354499,0.0006454714746192,0.0038779636698659,14,1,2
363458,1994,1994-05-04,1994-05-04,3,1,1,1,1,-2.351873,29.750891,Africa,0,517,0,0,3,0,3,3,3,3,3.0,0,True,-9.850129512793324e-05,0.0103212690861305,-0.0096066472695558,-0.0003127261037602,0.013888203164305,-0.0002142248086323,0.0035669340781745,7,0,1
90853,2012,2012-08-03,2012-08-03,1,-1,2,1,1,19.967958,81.216705,Asia,2,750,0,1,0,0,1,1,1,1,-1.0,0,True,-0.0005954194948862,0.0118819097921331,0.0092831657568593,0.0040728097436511,0.0069737835293357,0.0046682292385373,-0.0049081262627973,14,1,0
85391,1990,1990-10-28,1990-10-28,3,-1,3,1,1,23.92471,89.02958,Asia,2,771,0,0,0,0,0,8,0,0,-0.0,0,True,0.00347692585472,0.01266956541138,,-0.0015243640315931,0.0097268623406203,-0.0050012898863132,-0.0029427030707596,7,0,0
32590,1994,1994-05-01,1994-05-31,3,-1,1,1,4,8.23333,-11.35,Africa,0,451,0,0,2,0,2,2,2,2,-2.0,30,True,-0.0011956449867192,0.0106043320561563,,-0.0024600997978839,0.0105459177542075,-0.0012644548111646,-5.841430194884582e-05,7,0,1
56444,2008,2008-07-10,2008-07-10,3,-1,2,1,1,33.172179,70.726798,Asia,2,770,0,0,1,0,1,1,1,1,-1.0,0,True,-0.0042349007126043,0.0194895888479324,-0.0031298927301435,-0.0040074600860146,0.0200028958372209,0.0002274406265897,0.0005133069892884,13,0,0
194355,2015,2015-01-31,2015-01-31,1,1,2,1,1,32.0578,64.8436,Asia,2,700,0,13,0,0,13,13,13,13,13.0,0,True,0.0024509442070586,0.0141073497740692,,0.0011172312057209,0.009923850008674,-0.0013337130013377,-0.0041834997653951,14,1,2
276269,2014,2014-02-09,2014-02-09,2,1,4,1,1,35.166667,40.283333,Middle East,4,652,1,5,0,0,6,6,6,6,6.0,0,True,-0.0012859042531127,0.0113838959854853,,0.0041635444363677,0.0075659594415643,0.0054494486894804,-0.003817936543921,14,1,2
371092,2020,2020-11-13,2020-11-13,1,2,1,1,1,12.516632,37.431787,Africa,0,530,2,0,0,0,2,2,2,2,1.0,0,True,0.0073094696813642,0.0134887320730223,0.0022913161034433,0.0021475603242839,0.0074456006167181,-0.0051619093570803,-0.0060431314563041,14,1,1
328373,2012,2012-12-19,2012-12-19,1,2,1,1,1,33.48464,36.60839,Middle East,4,652,0,2,0,0,2,2,2,2,1.0,0,True,0.0032468900111525,0.0082900220524397,0.0048184850044202,0.0009621240544785,0.009227862355179,-0.002284765956674,0.0009378403027393,14,1,1
400210,1992,1992-07-04,1992-07-04,1,2,1,1,1,43.2575,18.1124,Europe,3,346,0,0,2,0,2,2,2,2,1.0,0,True,0.0020196710989123,0.0098851074221099,,-0.0004397032397782,0.007977393352068,-0.0024593743386906,-0.0019077140700419,7,0,1
169150,2011,2011-02-04,2011-02-04,1,-1,1,1,1,31.611795,65.705795,Asia,2,700,0,1,0,0,1,1,1,1,-1.0,0,True,0.0009556555480506,0.0101831952673138,-0.0001161838275062,0.0005997531626809,0.011011327735712,-0.0003559023853696,0.0008281324683981,13,1,0
757,2012,2012-12-25,2012-12-25,1,-1,1,1,1,15.354722,44.206667,Middle East,4,678,1,0,0,0,1,1,1,1,-1.0,0,True,0.001437268028796,0.0078950454604687,0.0165831294968988,0.0046212438885254,0.0099885817287268,0.0031839758597293,0.0020935362682581,14,1,0
168749,2009,2009-09-11,2009-09-11,1,-1,3,1,1,33.543516,69.9118,Asia,2,700,0,0,3,0,3,3,3,3,-3.0,0,True,0.0023899584099382,0.0164646395529296,0.0050819110361398,0.0031331921245183,0.011897166193312,0.0007432337145801,-0.0045674733596176,13,1,1
126687,2007,2007-06-29,2007-06-29,1,-1,1,1,1,35.481792,63.153801,Asia,2,700,2,0,0,0,2,2,2,2,-2.0,0,True,-6.930879609961434e-05,0.0138168614514522,-0.0012212630484764,0.0035949564309431,0.015928451949524,0.0036642652270428,0.0021115904980717,12,1,1
83691,2011,2011-11-16,2011-11-20,1,1,3,2,2,8.97923,31.61385,Africa,0,626,0,4,15,0,19,19,19,19,19.0,4,True,4.420669741826977e-05,0.0159948269728027,-0.011656208515676,-0.0113449681545004,0.0102352452162938,-0.0113891748519187,-0.0057595817565088,13,0,2
565857,2006,2006-12-06,2006-12-06,3,1,1,1,1,2.9684,-73.752701,Americas,1,100,0,0,1,0,1,1,1,1,1.0,0,True,0.0020813004466153,0.0097115082755238,-0.0005050907912381,0.0012236909229416,0.0120820102989926,-0.0008576095236736,0.0023705020234687,12,1,0
393339,2021,2021-04-14,2021-04-14,1,6,1,1,1,2.449167,45.354167,Africa,0,520,0,0,19,0,19,19,19,19,3.1666666666666665,0,True,0.0019019215786565,0.0084475309209738,0.0035115139369792,0.0002552859463492,0.0096023613831215,-0.0016466356323072,0.0011548304621476,14,1,2
377357,1992,1992-12-22,1992-12-22,1,2,1,1,1,44.872778,18.808333,Europe,3,346,3,1,0,0,4,4,4,4,2.0,0,True,0.0013082318118807,0.0084774119703853,0.0025729043415448,0.0014871568525479,0.0077524706821676,0.0001789250406671,-0.0007249412882176,7,1,1
248279,2017,2017-08-14,2017-08-14,1,1,2,1,1,31.82004,64.570518,Asia,2,700,10,20,0,0,30,30,27,30,30.0,0,True,-0.0014022132937693,0.0067532087896242,0.0080013524684191,-0.0004546198273708,0.0059647824500622,0.0009475934663985,-0.000788426339562,14,0,2
247581,2017,2017-11-02,2017-11-04,1,1,1,1,2,33.513364,36.291575,Middle East,4,652,0,0,1,0,1,1,1,1,1.0,2,True,0.0014953067065251,0.0058214806255791,-0.001348492251544,0.0004132870428303,0.005641389763778,-0.0010820196636947,-0.0001800908618011,14,1,0
39642,2008,2008-03-15,2008-03-15,3,-1,1,1,1,-1.964722,28.8656,Africa,0,490,0,0,3,0,3,3,3,3,-3.0,0,True,-0.0064038907462556,0.0180501788927092,,0.0030860865247951,0.0288465057936103,0.0094899772710508,0.0107963269009011,13,1,1
196559,2015,2015-06-16,2015-06-16,1,1,3,1,1,32.903565,70.636761,Asia,2,770,1,0,0,0,1,1,1,1,1.0,0,True,-0.0016635710802948,0.0097941587570059,-0.0042685989561162,0.0032834311233434,0.0164277550008154,0.0049470022036383,0.0066335962438094,14,1,0
216096,2016,2016-01-03,2016-01-03,1,1,2,1,1,35.29193,36.74848,Middle East,4,652,1,0,0,0,1,1,1,1,1.0,0,True,0.0012116171740604,0.0101608153831295,,-0.013683711393149,0.0203363676856931,-0.0148953285672094,0.0101755523025635,14,0,0
50049,2011,2011-09-01,2011-09-06,1,-1,3,2,2,25.785516,97.145268,Asia,2,775,0,0,0,0,0,7,0,0,-0.0,5,True,0.0002377393187407,0.0199133869424052,-0.0022631748016309,-0.0051673291928576,0.0216366872711263,-0.0054050685115983,0.001723300328721,13,0,0
359568,2013,2013-06-15,2013-06-15,1,1,2,1,1,34.557395,36.535581,Middle East,4,652,0,1,0,0,1,1,1,1,1.0,0,True,-0.0045361241815159,0.0129579627447595,,-0.0049958127563234,0.0139722577150996,-0.0004596885748075,0.0010142949703401,14,0,0
338682,2020,2020-03-18,2020-03-18,1,2,2,1,1,32.75419,35.98964,Middle East,4,652,3,0,0,0,3,3,1,3,1.5,0,True,-0.0186461291205135,0.0422549948095474,-0.0433498046883216,0.0161155687632955,0.0500460475824018,0.034761697883809,0.0077910527728543,14,1,1
162978,1996,1996-07-27,1996-07-27,1,-1,4,1,1,38.081944,41.407222,Middle East,4,640,4,6,0,0,10,10,11,10,-10.0,0,True,-0.0026848449742272,0.0133541160027235,,0.0043213241122588,0.0101567332379703,0.0070061690864861,-0.0031973827647532,7,1,2
371519,1992,1992-05-08,1992-05-08,1,2,1,1,1,44.734722,18.087778,Europe,3,346,1,1,0,0,2,2,2,2,1.0,0,True,0.0026445468296139,0.0086694112009565,0.0006588200545648,-0.001736003971417,0.0095514228020679,-0.004380550801031,0.0008820116011113,7,0,1
19902,2005,2005-04-26,2005-04-26,3,-1,1,1,1,6.227421,1.581623,Africa,0,461,0,0,1,0,1,1,1,1,-1.0,0,True,-0.0033320457255712,0.0107600934997067,0.0001951631553717,-0.0007492999762769,0.0076346482302681,0.0025827457492942,-0.0031254452694386,12,0,0
392590,2016,2016-09-11,2016-09-11,1,1,2,1,1,32.68619,36.34853,Middle East,4,652,0,0,0,0,0,1,0,0,0.0,0,True,0.0008122821264806,0.0073739444099067,,-0.0026546641121955,0.0106640081195928,-0.0034669462386762,0.0032900637096861,14,0,0
270630,2014,2014-01-25,2014-01-25,2,2,2,1,1,34.9,37.94,Middle East,4,652,1,4,0,0,5,5,5,5,2.5,0,True,-0.0002674707498666,0.0092501217401989,,-0.0035817375502254,0.010451221089631,-0.0033142668003588,0.0012010993494321,14,0,2
79741,2013,2013-07-03,2013-07-03,1,-1,2,1,1,34.1029,70.401,Asia,2,700,1,0,0,0,1,2,1,1,-1.0,0,True,-0.0017417576512062,0.0159367348447924,-0.0091565151928212,0.0045894741589165,0.0123808490699034,0.0063312318101227,-0.0035558857748889,14,1,0
18730,1998,1998-11-01,1998-12-31,2,-1,4,2,5,-34.0,20.0,Africa,0,560,0,0,0,5,5,5,5,5,-5.0,60,False,0.0035109538901992,0.0145027044413785,,0.0058143116376348,0.0156126379563135,0.0023033577474356,0.0011099335149349,11,1,2
74464,2009,2009-02-19,2009-02-19,1,-1,1,1,1,9.3447,80.7376,Asia,2,780,0,7,0,0,7,7,7,7,-7.0,0,True,-0.0021864153417227,0.020913633450448,0.0016720195696945,-0.006141324702991,0.0237202522169928,-0.0039549093612683,0.0028066187665447,13,0,2
466091,2004,2004-08-24,2004-08-24,3,1,1,1,1,33.660749,74.973964,Asia,2,750,0,0,1,0,1,1,1,1,1.0,0,True,0.0012395507465391,0.0088557025564402,0.0038089571139571,0.0014593393253378,0.0080421321591131,0.0002197885787987,-0.000813570397327,12,1,0
1602,2008,2008-05-12,2008-05-12,1,-1,4,1,1,36.75,4.25,Africa,0,615,0,1,0,0,1,1,1,1,-1.0,0,True,0.0020099704169745,0.0182539446886507,0.0065126897143242,0.0048442798678473,0.0097168229510296,0.0028343094508728,-0.0085371217376211,13,1,0
379232,2007,2007-07-28,2007-07-28,2,1,3,1,1,20.29924,-100.75753,Americas,1,70,0,0,0,1,1,1,1,1,1.0,0,True,-0.0021171390325628,0.0159931417352531,,0.0010051051965883,0.0190595274092327,0.0031222442291511,0.0030663856739796,12,1,0
39719,2006,2006-06-20,2006-06-20,3,-1,1,1,1,-2.593017,28.623999,Africa,0,490,0,0,1,0,1,1,1,1,-1.0,0,False,-0.0038198488234226,0.0170563103622901,-0.0044084027161498,0.002895213964704,0.0091070188671142,0.0067150627881267,-0.0079492914951759,12,1,0
74625,1991,1991-04-05,1991-04-05,1,-1,3,1,1,7.75,81.4997,Asia,2,780,11,0,0,0,11,11,11,11,-11.0,0,True,0.0035048330196942,0.0086314958712802,7.814842082855465e-05,-0.0003697738014032,0.0086387829675531,-0.0038746068210975,7.287096272842047e-06,7,0,2
90372,2001,2001-03-16,2001-03-16,3,-1,3,1,1,33.77,74.1,Asia,2,750,0,0,2,0,2,2,2,2,-2.0,0,True,-0.0026666152025605,0.0175092932093856,-0.0094134782705924,-0.001291386215679,0.0228389904278326,0.0013752289868814,0.005329697218447,12,0,1
2444,2003,2003-05-04,2003-05-04,1,-1,2,1,1,35.409015,-0.115516,Africa,0,615,2,0,0,0,2,2,2,2,-2.0,0,True,-0.0005700003536469,0.0157790069325999,,0.0022523374126281,0.0124130868550966,0.002822337766275,-0.0033659200775033,12,1,1
75494,1993,1993-07-16,1993-07-16,1,-1,3,1,1,9.4212,80.3541,Asia,2,780,0,0,1,0,1,1,1,1,-1.0,0,True,0.0007216452887791,0.0073312103759916,-0.0020089184457415,-0.0025916369627009,0.0074897131269352,-0.0033132822514801,0.0001585027509435,7,0,0
206745,2015,2015-08-30,2015-08-30,3,2,1,1,1,-3.3822,29.3644,Africa,0,516,0,0,2,0,2,2,0,2,1.0,0,True,-0.0070714567516854,0.0275910014519557,,-0.0062333872736522,0.0165532605746361,0.0008380694780331,-0.0110377408773195,14,0,1
221085,1992,1992-05-25,1992-05-25,1,-1,1,1,1,5.65861,-73.9825,Americas,1,100,5,0,0,0,5,5,5,5,-5.0,0,True,0.0006030893940645,0.009892477473254,0.008672668937635,6.365454866594789e-05,0.0089403780049436,-0.0005394348453986,-0.0009520994683103,7,1,2
316342,2016,2016-06-30,2016-06-30,2,1,2,1,1,35.897222,40.818611,Middle East,4,652,0,0,1,0,1,1,1,1,1.0,0,True,0.0005959068606901,0.0183375898429374,0.0076267058232996,-0.0002650514327767,0.0096451463648182,-0.0008609582934669,-0.0086924434781192,14,0,0
385668,2020,2020-02-06,2020-02-06,2,1,1,1,1,21.13052,-101.671,Americas,1,70,0,0,2,2,4,4,4,4,4.0,0,True,-0.0023489762411636,0.0164973898552243,0.0125238211573317,0.0015230168932371,0.0061833278186711,0.0038719931344007,-0.0103140620365532,14,1,1
289618,2014,2014-03-24,2014-03-24,2,1,4,1,1,36.25,37.616667,Middle East,4,652,2,1,0,0,3,3,3,3,3.0,0,True,-0.0016674707973571,0.0098390406895673,0.0014465609244706,0.002989993258339,0.006352984968806,0.0046574640556962,-0.0034860557207612,14,1,1
234184,2015,2015-12-05,2015-12-05,3,1,3,1,1,9.216667,42.333333,Africa,0,530,0,0,1,0,1,1,1,1,1.0,0,True,-0.0018460093016417,0.0121501209838207,,-0.0060118982126264,0.0094743305405718,-0.0041658889109846,-0.0026757904432488,14,0,0
59215,1990,1990-04-07,1990-04-07,2,-1,1,1,1,24.86,67.01,Asia,2,770,0,0,0,20,20,20,20,20,-20.0,0,True,-0.0007204373502307,0.0149389753028402,,-0.0002583173766983,0.0109437927455374,0.0004621199735323,-0.0039951825573027,6,0,2
82228,2007,2007-10-16,2007-10-16,1,-1,2,1,1,33.275584,75.021236,Asia,2,750,0,3,0,0,3,3,3,3,-3.0,0,True,0.0038454480056371,0.012453638468434,-0.0041202431254916,-0.0034461360601403,0.0174329303616434,-0.0072915840657774,0.0049792918932094,13,0,1
73151,2008,2008-01-01,2008-01-01,3,-1,1,1,1,23.148264,86.192321,Asia,2,750,0,0,1,0,1,1,1,1,-1.0,0,True,0.0017404349138531,0.0132220101774633,0.0009366956485523,-0.0051989008625262,0.0151822632591517,-0.0069393357763793,0.0019602530816883,13,0,0
228255,2016,2016-05-18,2016-05-19,1,1,4,2,2,32.83333,66.0,Asia,2,700,0,7,0,0,7,6,6,7,7.0,1,True,-0.0014954383058041,0.0098356517991918,-0.0025520122144002,0.0036537657698154,0.0096848722731922,0.0051492040756196,-0.0001507795259995,14,1,2
146021,1994,1994-05-15,1994-05-15,1,-1,3,1,1,35.856469,66.384169,Asia,2,700,0,0,0,0,0,30,0,0,-0.0,0,True,-0.0004520577335829,0.0122564519496905,,0.0039100793485571,0.0117887435822346,0.0043621370821401,-0.0004677083674558,7,1,0
383618,2020,2020-04-04,2020-04-04,2,1,1,1,1,24.59167,-107.38836,Americas,1,70,0,0,0,2,2,2,2,2,2.0,0,True,0.0059135412612911,0.0385891912610594,,0.0148255707155235,0.0214214640635454,0.0089120294542324,-0.017167727197514,14,1,1
317510,2019,2019-11-16,2019-11-16,2,10,1,1,1,36.369722,37.514925,Middle East,4,652,0,0,13,6,19,19,0,19,1.9,0,True,0.000681783211059,0.0067935574929005,,-0.0004419839251559,0.0066205419292375,-0.0011237671362149,-0.0001730155636629,14,0,2
248303,2017,2017-11-02,2017-11-02,2,1,2,1,1,15.494597,45.42564,Middle East,4,678,2,0,0,0,2,2,2,2,2.0,0,True,0.0014953067065251,0.0058214806255791,-0.001348492251544,0.0004132870428303,0.005641389763778,-0.0010820196636947,-0.0001800908618011,14,1,1
259620,2018,2018-07-20,2018-07-20,3,2,4,1,1,35.766667,36.666667,Middle East,4,652,0,0,1,0,1,1,1,1,0.5,0,True,0.0018482716148536,0.008206126684602,0.0038909336191215,0.0019838893679217,0.0070742317752969,0.000135617753068,-0.001131894909305,14,1,0
25914,2000,2000-09-04,2000-09-04,2,-1,3,1,1,2.766667,45.516667,Africa,0,520,0,0,0,25,25,25,23,25,-25.0,0,True,-0.0005355362848971,0.0112599277427259,0.0088756351962061,-0.0072394513888624,0.0111330251910103,-0.0067039151039652,-0.0001269025517156,12,0,2
198763,2015,2015-07-13,2015-07-13,3,1,3,1,1,34.273015,70.567968,Asia,2,700,0,0,3,0,3,3,3,3,3.0,0,True,-0.0040131461654006,0.0224169538030814,0.0164953550641108,0.0032107705048247,0.0119254440335503,0.0072239166702254,-0.010491509769531,14,1,1
281760,2014,2014-12-24,2014-12-24,2,1,1,1,1,36.890952,38.353471,Middle East,4,652,0,5,0,0,5,5,4,5,5.0,0,True,0.0010724443897269,0.0137055463248593,-0.0027433246311592,0.0004215534618186,0.0127243572093306,-0.0006508909279083,-0.0009811891155287,14,1,2
47754,2012,2012-06-13,2012-06-13,1,2,4,1,1,35.166667,40.283333,Middle East,4,652,3,1,0,0,4,4,4,4,2.0,0,True,-0.0011139417646441,0.0126217347515679,0.0027905636925771,0.003961962093322,0.00869721589333,0.0050759038579661,-0.0039245188582378,14,1,1
397507,2016,2016-11-15,2016-11-15,1,1,2,1,1,34.771217,36.698579,Middle East,4,652,0,2,0,0,2,2,2,2,2.0,0,True,-0.0004034626689561,0.0127273484803106,0.000933769911765,0.0020917711584256,0.006039563731403,0.0024952338273818,-0.0066877847489076,14,1,1
192977,2007,2007-11-22,2007-11-22,2,2,1,1,1,21.13052,-101.671,Americas,1,70,0,0,0,1,1,1,1,1,0.5,0,True,-0.007078065722362,0.0178328291123818,-0.0081191532472789,0.006631255079026,0.0177881220858059,0.013709320801388,-4.470702657585757e-05,13,1,0
358685,2020,2020-09-16,2020-09-17,1,1,3,1,2,34.281645,69.770149,Asia,2,700,14,16,0,0,30,30,30,30,30.0,1,True,-0.0001333694637702,0.0122868149747815,-0.0008094201240941,-0.0059500477967386,0.0116667271277332,-0.0058166783329683,-0.0006200878470482,14,0,2
564874,1999,1999-01-23,1999-01-23,1,1,1,1,1,6.51075,-75.15309,Americas,1,100,0,1,0,0,1,1,1,1,1.0,0,True,-0.0038284109426034,0.0170540967547015,,0.002478992308601,0.0156507637995773,0.0063074032512045,-0.0014033329551242,11,1,0
259830,2018,2018-03-31,2018-03-31,1,1,3,1,1,34.088452,70.443818,Asia,2,700,0,4,0,0,4,4,4,4,4.0,0,True,-0.0025416110763076,0.0125288020811799,,0.0006217970382378,0.0113835888407223,0.0031634081145454,-0.0011452132404575,14,1,1
47726,2012,2012-06-07,2012-06-07,1,4,1,1,1,36.4451,37.02787,Middle East,4,652,0,0,3,0,3,3,3,3,0.75,0,True,-0.0003549800368926,0.0123850234551291,0.0049891940563459,0.0003793811131456,0.009205946232914,0.0007343611500383,-0.0031790772222151,14,1,1
143492,2003,2003-05-25,2003-05-25,1,1,2,1,1,5.239567,97.017587,Asia,2,850,1,0,0,0,1,1,1,1,1.0,0,True,0.0008977661555437,0.0128541606383394,,0.0057660498001218,0.0099095946789898,0.004868283644578,-0.0029445659593495,12,1,0
455764,1997,1997-01-05,1997-01-05,3,1,2,1,1,-1.9021,29.8978,Africa,0,517,0,0,9,0,9,9,0,9,9.0,0,True,-3.815945008577848e-05,0.0089049394916846,,-0.0013485002494777,0.0151658243552147,-0.0013103407993919,0.00626088486353,8,0,2
157964,2005,2005-04-14,2005-04-14,1,-1,2,1,1,37.690833,42.849444,Middle East,4,640,0,21,0,0,21,21,21,21,-21.0,0,True,0.0018967082647215,0.0088440234514627,-0.0081480008432541,-0.0051224320086437,0.012145436908506,-0.0070191402733653,0.0033014134570432,12,0,2
321093,2019,2019-12-27,2019-12-28,1,4,3,1,2,32.120374,64.994325,Asia,2,700,16,0,0,0,16,16,10,16,4.0,1,True,0.0029672003701148,0.0066471648596875,0.0020237125716614,0.0003127967727384,0.0085446736537206,-0.0026544035973764,0.0018975087940331,14,1,2
129551,1989,1989-03-08,1989-03-08,1,-1,1,1,1,34.564444,69.217222,Asia,2,700,0,0,4,0,4,4,4,4,-4.0,0,True,-0.000133617527264,0.008199487821273,-0.0029728592649814,0.0013474518696235,0.0059701824913826,0.0014810693968876,-0.0022293053298904,6,1,1
205503,1993,1993-04-08,1993-04-08,1,-1,1,1,1,42.802429,41.389657,Europe,3,372,0,0,0,0,0,7,0,0,-0.0,0,True,0.0010980043999622,0.0088369454788539,0.0004067622794481,0.0037768545356923,0.0131972851508096,0.0026788501357301,0.0043603396719557,7,1,0
349341,2020,2020-06-04,2020-06-04,3,1,2,1,1,34.8,71.466667,Asia,2,770,0,0,0,0,0,4,0,0,0.0,0,False,0.005975121212116,0.0138976872826047,-0.0017315627735512,-0.0024206604753562,0.0183336204340329,-0.0083957816874722,0.0044359331514282,14,0,0
195536,2015,2015-02-19,2015-02-19,1,2,2,1,1,13.108054,24.120068,Africa,0,625,0,0,2,0,2,2,2,2,1.0,0,True,0.0020196322439912,0.0073804916580914,0.0036807747477782,0.0015892691102512,0.0077071503578491,-0.0004303631337399,0.0003266586997576,14,1,1
55862,2007,2007-07-04,2007-07-04,1,-1,1,1,1,35.093056,72.309722,Asia,2,770,1,0,0,0,1,1,1,1,-1.0,0,True,-0.0008296373987036,0.0137497774991099,0.0001834749998012,0.0011394213931609,0.0164765410887728,0.0019690587918645,0.0027267635896629,12,1,0
222516,2000,2000-08-12,2000-08-15,3,-1,6,1,2,4.0,-72.0,Americas,1,100,0,0,7,0,7,7,7,7,-7.0,3,True,0.002604777215786,0.01386259019862,,0.0025038764284005,0.0095239759785262,-0.0001009007873855,-0.0043386142200937,12,1,2
360098,2013,2013-06-23,2013-06-23,1,1,1,1,1,34.756944,36.294444,Middle East,4,652,0,0,1,0,1,1,1,1,1.0,0,True,-0.0047915999826655,0.0142761384180765,,0.0025679651775033,0.0174665553068999,0.0073595651601689,0.0031904168888234,14,1,0
146317,1995,1995-07-09,1995-07-11,1,-1,3,1,2,35.453711,66.598785,Asia,2,700,0,6,0,0,6,6,6,6,-6.0,2,True,0.0025977807811161,0.011833606463537,,0.0027199384300277,0.0066415197255973,0.0001221576489115,-0.0051920867379397,7,1,2
395524,2016,2016-10-20,2016-10-20,1,1,2,1,1,35.81426,36.32062,Middle East,4,652,0,0,7,0,7,7,7,7,7.0,0,True,0.000290415490623,0.0073428965997978,0.0020953280472587,-0.0007880676917767,0.0049521499632465,-0.0010784831823998,-0.0023907466365513,14,0,2
309516,1994,1994-06-01,1994-06-30,3,1,1,1,4,-2.187461,29.341079,Africa,0,517,0,0,1,0,1,1,1,1,1.0,29,True,0.0015656029873899,0.0098208794594805,-0.0020284466737533,-5.897955068099948e-06,0.0101482013816334,-0.001571500942458,0.0003273219221528,7,0,0
91606,1997,1997-11-08,1997-11-08,1,-1,1,1,1,33.803923,75.260761,Asia,2,750,3,0,1,0,4,4,4,4,-4.0,0,True,-0.0033570178813298,0.0374658240700007,,-0.0027663393475863,0.0122400188547748,0.0005906785337434,-0.0252258052152259,11,0,1
210795,2015,2015-07-26,2015-07-28,3,1,1,1,2,34.688746,40.831558,Middle East,4,652,0,0,1,0,1,1,1,1,1.0,2,True,0.001844608468789,0.0120616638938391,,-0.0021912055600925,0.0185831946530399,-0.0040358140288815,0.0065215307592007,14,0,0
354659,2015,2015-08-08,2015-08-08,1,1,1,1,1,35.155556,40.425833,Middle East,4,652,0,0,1,0,1,1,1,1,1.0,0,True,-0.0010519041586713,0.0153112135336821,,-0.0009064309478627,0.0143424815963809,0.0001454732108085,-0.0009687319373011,14,0,0
